       3.00 hr.  discrete jet No.   1
         x(m)            y(m)            z(m)      u1_jet1(m/s)  v1_jet1(m/s)  w1_jet1(m/s)  FeS formed (moles)  FeS2 formed (moles)  CuFeS2 formed (moles) cv no
    0.117742E+00   -0.146082E+00   -0.133683E+04  -0.201863E-01   0.352704E-01   0.111272E+01       0.440607E-03      0.115540E-07      0.000000E+00      16.
   -0.105463E+00    0.348981E-01   -0.133684E+04  -0.201863E-01   0.352704E-01   0.111272E+01       0.514041E-03      0.115540E-07      0.000000E+00      16.
    0.345987E-01    0.249025E+00   -0.133685E+04  -0.201863E-01   0.352704E-01   0.111272E+01       0.293738E-03      0.115540E-07      0.000000E+00      16.
    0.514521E-01    0.188159E+00   -0.133684E+04  -0.201863E-01   0.352704E-01   0.111272E+01       0.146869E-03      0.115540E-07      0.000000E+00      16.
   -0.228486E-01    0.412176E-02   -0.133684E+04  -0.201863E-01   0.352704E-01   0.111272E+01       0.734345E-04      0.115539E-07      0.000000E+00      16.
    0.716872E-01    0.531287E+00   -0.133462E+04  -0.202867E-01   0.353762E-01   0.964732E+00       0.440607E-03      0.120461E-07      0.000000E+00      31.
   -0.680299E-01    0.468188E+00   -0.133462E+04  -0.202867E-01   0.353762E-01   0.964732E+00       0.514041E-03      0.120461E-07      0.000000E+00      31.
   -0.658062E-01   -0.483354E-01   -0.133460E+04  -0.202867E-01   0.353762E-01   0.964732E+00       0.293738E-03      0.120461E-07      0.000000E+00      31.
    0.673074E-01    0.450551E+00   -0.133462E+04  -0.202867E-01   0.353762E-01   0.964732E+00       0.146869E-03      0.120461E-07      0.000000E+00      31.
   -0.133412E+00    0.305119E+00   -0.133462E+04  -0.202867E-01   0.353762E-01   0.964732E+00       0.734345E-04      0.120460E-07      0.000000E+00      31.
   -0.443981E-01    0.593441E+00   -0.133262E+04  -0.198649E-01   0.345654E-01   0.884274E+00       0.440607E-03      0.122554E-07      0.000000E+00      46.
    0.692505E-01    0.582242E+00   -0.133262E+04  -0.198649E-01   0.345654E-01   0.884274E+00       0.514041E-03      0.122554E-07      0.000000E+00      46.
    0.277007E+00   -0.930978E-02   -0.133259E+04  -0.198649E-01   0.345654E-01   0.884274E+00       0.293738E-03      0.122554E-07      0.000000E+00      46.
    0.371333E-01    0.276839E+00   -0.133261E+04  -0.198649E-01   0.345654E-01   0.884274E+00       0.146869E-03      0.122554E-07      0.000000E+00      46.
    0.527894E-01   -0.186127E+00   -0.133259E+04  -0.198649E-01   0.345654E-01   0.884274E+00       0.734345E-04      0.122554E-07      0.000000E+00      46.
   -0.535309E-01   -0.239400E+00   -0.133072E+04  -0.193119E-01   0.335264E-01   0.829812E+00       0.440607E-03      0.124039E-07      0.000000E+00      61.
   -0.443567E+00    0.802468E+00   -0.133077E+04  -0.193119E-01   0.335264E-01   0.829812E+00       0.514041E-03      0.124039E-07      0.000000E+00      61.
    0.147894E+00    0.699678E-01   -0.133073E+04  -0.193119E-01   0.335264E-01   0.829812E+00       0.293738E-03      0.124039E-07      0.000000E+00      61.
    0.243764E+00    0.724567E+00   -0.133076E+04  -0.193119E-01   0.335264E-01   0.829812E+00       0.146869E-03      0.124039E-07      0.000000E+00      61.
   -0.136955E+00   -0.615526E-01   -0.133073E+04  -0.193119E-01   0.335264E-01   0.829812E+00       0.734345E-04      0.124038E-07      0.000000E+00      61.
   -0.635503E-01    0.382740E-01   -0.132897E+04  -0.187184E-01   0.324184E-01   0.789079E+00       0.440607E-03      0.125176E-07      0.000000E+00      76.
    0.111077E+00    0.184268E+00   -0.132897E+04  -0.187184E-01   0.324184E-01   0.789079E+00       0.514041E-03      0.125175E-07      0.000000E+00      76.
    0.284539E+00    0.882896E-01   -0.132897E+04  -0.187184E-01   0.324184E-01   0.789079E+00       0.293738E-03      0.125175E-07      0.000000E+00      76.
    0.234958E-01    0.916413E+00   -0.132901E+04  -0.187184E-01   0.324184E-01   0.789079E+00       0.146869E-03      0.125175E-07      0.000000E+00      76.
   -0.386514E+00   -0.107880E+00   -0.132897E+04  -0.187184E-01   0.324184E-01   0.789079E+00       0.734345E-04      0.125175E-07      0.000000E+00      76.
   -0.461805E+00   -0.217970E+00   -0.132729E+04  -0.181144E-01   0.312939E-01   0.756786E+00       0.440607E-03      0.126088E-07      0.000000E+00      91.
    0.506194E+00    0.676244E+00   -0.132730E+04  -0.181144E-01   0.312939E-01   0.756786E+00       0.514041E-03      0.126088E-07      0.000000E+00      91.
   -0.469069E+00    0.106042E+01   -0.132734E+04  -0.181144E-01   0.312939E-01   0.756786E+00       0.293738E-03      0.126088E-07      0.000000E+00      91.
   -0.777896E+00    0.514434E+00   -0.132732E+04  -0.181144E-01   0.312939E-01   0.756786E+00       0.146869E-03      0.126088E-07      0.000000E+00      91.
   -0.357013E+00    0.120006E+01   -0.132734E+04  -0.181144E-01   0.312939E-01   0.756786E+00       0.734345E-04      0.126088E-07      0.000000E+00      91.
   -0.288654E+00    0.104872E+01   -0.132571E+04  -0.175114E-01   0.301730E-01   0.730185E+00       0.440607E-03      0.126846E-07      0.000000E+00     106.
   -0.285041E-01    0.561524E+00   -0.132569E+04  -0.175114E-01   0.301730E-01   0.730185E+00       0.514041E-03      0.126846E-07      0.000000E+00     106.
    0.602570E+00    0.637292E+00   -0.132567E+04  -0.175114E-01   0.301730E-01   0.730185E+00       0.293738E-03      0.126846E-07      0.000000E+00     106.
    0.212851E+00    0.174859E-01   -0.132566E+04  -0.175114E-01   0.301730E-01   0.730185E+00       0.146869E-03      0.126846E-07      0.000000E+00     106.
   -0.490919E+00   -0.318411E+00   -0.132566E+04  -0.175114E-01   0.301730E-01   0.730185E+00       0.734345E-04      0.126845E-07      0.000000E+00     106.
   -0.486989E+00    0.300338E+00   -0.132412E+04  -0.169144E-01   0.290642E-01   0.707668E+00       0.440607E-03      0.127491E-07      0.000000E+00     121.
    0.423611E-01    0.282834E+00   -0.132410E+04  -0.169144E-01   0.290642E-01   0.707668E+00       0.514041E-03      0.127490E-07      0.000000E+00     121.
