       8.00 hr.  discrete jet No.   1
         x(m)            y(m)            z(m)      u1_jet1(m/s)  v1_jet1(m/s)  w1_jet1(m/s)  FeS formed (moles)  FeS2 formed (moles)  CuFeS2 formed (moles) cv no
   -0.100611E+00   -0.180083E+00   -0.133684E+04  -0.201863E-01   0.352704E-01   0.111272E+01       0.440607E-03      0.115540E-07      0.000000E+00      16.
    0.102633E+00   -0.128726E+00   -0.133683E+04  -0.201863E-01   0.352704E-01   0.111272E+01       0.514041E-03      0.115540E-07      0.000000E+00      16.
   -0.321912E-02   -0.185683E+00   -0.133683E+04  -0.201863E-01   0.352704E-01   0.111272E+01       0.293738E-03      0.115540E-07      0.000000E+00      16.
    0.217314E+00    0.103086E+00   -0.133684E+04  -0.201863E-01   0.352704E-01   0.111272E+01       0.146869E-03      0.115540E-07      0.000000E+00      16.
   -0.208908E+00    0.325764E-01   -0.133684E+04  -0.201863E-01   0.352704E-01   0.111272E+01       0.734345E-04      0.115539E-07      0.000000E+00      16.
   -0.295886E+00   -0.114544E+00   -0.133461E+04  -0.202867E-01   0.353762E-01   0.964732E+00       0.440607E-03      0.120461E-07      0.000000E+00      31.
   -0.673273E-01    0.202581E+00   -0.133461E+04  -0.202867E-01   0.353762E-01   0.964732E+00       0.514041E-03      0.120461E-07      0.000000E+00      31.
   -0.380832E+00    0.166139E+00   -0.133462E+04  -0.202867E-01   0.353762E-01   0.964732E+00       0.293738E-03      0.120461E-07      0.000000E+00      31.
    0.197501E+00    0.206620E+00   -0.133461E+04  -0.202867E-01   0.353762E-01   0.964732E+00       0.146869E-03      0.120461E-07      0.000000E+00      31.
   -0.260434E+00   -0.375243E-01   -0.133461E+04  -0.202867E-01   0.353762E-01   0.964732E+00       0.734345E-04      0.120460E-07      0.000000E+00      31.
   -0.400107E+00    0.667332E+00   -0.133263E+04  -0.198649E-01   0.345654E-01   0.884274E+00       0.440607E-03      0.122554E-07      0.000000E+00      46.
